,Time,Commoners,Elites,Wealth,Nature
0,0.0,100.0,0.0,0.0,100.0
1,1.0,95.0,0.0,0.189817714250868,99.99963967794083
2,2.0,95.0,0.0,0.189817714250868,99.99963967794083
3,3.0,93.0,0.0,0.3579892644425342,99.99965333791734
4,4.0,93.0,0.0,0.3579892644425342,99.99965333791734
5,5.0,93.0,0.0,0.5105208858500636,99.9996533886876
6,6.0,93.0,0.0,0.5105208858500636,99.9996533886876
7,7.0,95.0,0.0,0.6528379421712673,99.99963836335615
8,8.0,95.0,0.0,0.6528379421712673,99.99963836335615
9,9.0,97.0,0.0,0.798147242902313,99.99962296141749
